OPE ID,School,State,Zip Code,School Type,Dependent Students_Q1,Independent Students_Q1,Quarterly Total_Q1,Dependent Students_Q2,Independent Students_Q2,Quarterly Total_Q2,Dependent Students_Q3,Independent Students_Q3,Quarterly Total_Q3,Dependent Students_Q4,Independent Students_Q4,Quarterly Total_Q4,Dependent Students_Q5,Independent Students_Q5,Quarterly Total_Q5
00380200,WESTERN WASHINGTON UNIVERSITY           ,WA,98225-5946,Public       ,"12,360","1,423","13,783","5,923","1,708","7,631","1,449",747,"2,196",814,605,"1,419",543,312,855
00380300,WHITMAN COLLEGE                         ,WA,99362-2067,Private      ,"2,157",85,"2,242",625,53,678,246,34,280,49,30,79,71,19,90
00380400,WHITWORTH UNIVERSITY                    ,WA,99251-0001,Private      ,"2,661",391,"3,052","1,042",404,"1,446",299,236,535,163,207,370,76,103,179
00380500,YAKIMA VALLEY COLLEGE                   ,WA,98907-2520,Public       ,"1,238",713,"1,951",604,809,"1,413",398,536,934,337,553,890,154,334,488
00499900,BELLINGHAM TECHNICAL COLLEGE            ,WA,98225-0000,Public       ,457,433,890,354,556,910,248,522,770,160,365,525,67,217,284
00500000,PIERCE COLLEGE                          ,WA,98498-1919,Public       ,885,950,"1,835",814,"1,632","2,446",627,"1,261","1,888",472,"1,174","1,646",201,638,839
00500100,EDMONDS COMMUNITY COLLEGE               ,WA,98036-5999,Public       ,603,509,"1,112",539,763,"1,302",456,729,"1,185",278,623,901,148,425,573
00500600,WALLA WALLA COMMUNITY COLLEGE           ,WA,99362-9267,Public       ,581,437,"1,018",396,466,862,241,355,596,182,380,562,85,191,276
00530600,BATES TECHNICAL COLLEGE                 ,WA,98405-0000,Public       ,428,432,860,344,718,"1,062",264,603,867,189,659,848,104,448,552
00537200,SOUTH PUGET SOUND COMMUNITY COLLEGE     ,WA,98512-6292,Public       ,477,654,"1,131",439,"1,014","1,453",370,818,"1,188",308,774,"1,082",142,456,598
00537300,LAKE WASHINGTON TECHNICAL COLLEGE       ,WA,98034-8505,Public       ,375,406,781,289,476,765,192,371,563,131,371,502,70,199,269
00575200,CLOVER PARK TECHNICAL COLLEGE           ,WA,98499-0000,Public       ,473,619,"1,092",405,897,"1,302",342,734,"1,076",183,654,837,122,436,558
00815500,EVERGREEN STATE COLLEGE (THE)           ,WA,98505-0002,Public       ,"1,433",558,"1,991",716,829,"1,545",321,504,825,184,501,685,106,268,374
00938700,PERRY TECHNICAL INSTITUTE               ,WA,98903-1239,Private      ,600,228,828,307,180,487,235,163,398,141,134,275,110,107,217
00954400,SPOKANE FALLS COMMUNITY COLLEGE         ,WA,99224-5204,Public       ,892,729,"1,621",651,"1,017","1,668",517,964,"1,481",382,931,"1,313",162,566,728
00970400,NORTH SEATTLE COLLEGE                   ,WA,98103-3599,Public       ,637,596,"1,233",595,970,"1,565",567,744,"1,311",168,818,986,93,416,509
00970600,SOUTH SEATTLE COMMUNITY COLLEGE         ,WA,98106-1499,Public       ,606,477,"1,083",577,697,"1,274",432,981,"1,413",186,755,941,102,655,757
00973900,GLEN DOW ACAD OF HAIR DESIGN            ,WA,99201-0209,Proprietary  ,23,37,60,31,51,82,29,60,89,15,38,53,3,20,23
01036400,WHATCOM COMMUNITY COLLEGE               ,WA,98226-8003,Public       ,497,381,878,417,574,991,300,572,872,226,978,"1,204",87,461,548
01043400,RENTON TECHNICAL COLLEGE                ,WA,98056-0000,Public       ,457,472,929,342,644,986,284,649,933,224,687,911,104,371,475
01148100,DIVERS INSTITUTE OF TECHNOLOGY          ,WA,98103-0000,Proprietary  ,73,76,149,58,135,193,50,140,190,57,172,229,,,
01231500,CORNISH COLLEGE OF THE ARTS             ,WA,98121-4604,Private      ,896,90,986,390,96,486,96,64,160,44,69,113,50,32,82
01249600,EVERGREEN BEAUTY AND BARBER COLLEGE     ,WA,98133-5615,Proprietary  ,56,66,122,51,97,148,49,82,131,28,77,105,20,55,75
01302200,CITY UNIVERSITY OF SEATTLE              ,WA,98121-1851,Private      ,469,389,858,187,576,763,100,515,615,65,388,453,55,221,276
02180000,NORTHWEST INDIAN COLLEGE                ,WA,98226-9278,Public       ,40,161,201,40,164,204,59,199,258,50,205,255,12,99,111
02184200,PAROBA COLLEGE OF COSMETOLOGY           ,WA,98208-0000,Proprietary  ,13,20,33,29,50,79,,,,,,,,,
02202200,STYLEMASTERS COLLEGE OF HAIR DESIGN     ,WA,98632-0000,Proprietary  ,8,10,18,2,22,24,11,28,39,12,26,38,1,20,21
02203300,GENE JUAREZ BEAUTY SCHOOLS              ,WA,98043-5427,Proprietary  ,55,38,93,50,75,125,,,,,,,,,
02222900,INTERNATIONAL AIR & HOSPITALITY ACADEMY ,WA,98661-4835,Proprietary  ,95,49,144,79,88,167,75,89,164,48,83,131,25,47,72
02242500,BASTYR UNIVERSITY                       ,WA,98028-0000,Private      ,51,154,205,40,512,552,11,208,219,15,129,144,5,73,78
02291300,ART INSTITUTE OF SEATTLE (THE)          ,WA,98121-1622,Proprietary  ,204,74,278,88,101,189,45,75,120,23,103,126,11,53,64
02300100,ALTIERUS CAREER COLLEGE                 ,WA,98208-2610,Private      ,8,6,14,4,24,28,1,12,13,1,14,15,2,12,14
02541900,BJ'S BEAUTY AND BARBER COLLEGE          ,WA,98409-0000,Proprietary  ,40,50,90,22,78,100,20,61,81,10,79,89,11,38,49
02602100,NORTHWEST COLLEGE OF ART & DESIGN       ,WA,98402-4333,Proprietary  ,182,45,227,104,64,168,45,46,91,22,46,68,15,36,51
03065000,PAUL MITCHELL THE SCHOOL RICHLAND       ,WA,99352-9700,Proprietary  ,99,108,207,80,103,183,95,110,205,55,84,139,31,63,94
03139500,MONTESSORI SCHOOLS OF WASHINGTON        ,WA,98203-6600,Private      ,2,5,7,1,10,11,1,9,10,0,16,16,1,5,6
03280300,SEATTLE INST OF ORIENTAL MEDICINE       ,WA,98108-2407,Private      ,28,11,39,9,29,38,2,38,40,1,28,29,1,8,9
03283300,NORTHWEST HVAC/R ASSOCIATION & TRAINING ,WA,99207-2125,Private      ,18,18,36,15,21,36,15,30,45,13,43,56,2,17,19
03466400,SEATTLE SCHOOL OF THEOLOGY AND PSYCHOLOG,WA,98121-1177,Private      ,29,52,81,16,96,112,8,132,140,4,126,130,5,29,34
03483500,CASCADIA COMMUNITY COLLEGE              ,WA,98011-9510,Public       ,358,165,523,294,222,516,175,181,356,122,186,308,66,181,247
03689400,FAITH INTERNATIONAL UNIVERSITY          ,WA,98407-2607,Private      ,31,51,82,13,101,114,16,94,110,20,100,120,12,60,72
03724300,DIGIPEN INSTITUTE OF TECHNOLOGY         ,WA,98052-5170,Proprietary  ,795,126,921,384,113,497,154,82,236,77,64,141,39,26,65
03917300,EVERGREEN BEAUTY AND BARBER COLLEGE     ,WA,98208-3759,Proprietary  ,157,225,382,120,249,369,170,286,456,172,278,450,104,194,298
04127200,VICTORIA'S ACADEMY OF COSMETOLOGY       ,WA,99336-3826,Proprietary  ,36,32,68,21,49,70,30,38,68,16,47,63,7,40,47
04130500,PACIFIC NORTHWEST UNIV OF HEALTH SCIENCE,WA,98901-1471,Private      ,89,147,236,36,319,355,11,329,340,14,61,75,3,28,31
04149400,AVEDA ARTS & SCIENCES INSTITUTE SEATTLE ,WA,98122-3815,Proprietary  ,79,102,181,50,99,149,53,80,133,33,107,140,19,47,66
04155000,NORTHWEST SCHOOL OF WOODEN BOAT BUILDING,WA,98339-8706,Private      ,5,4,9,8,24,32,5,20,25,3,7,10,1,5,6
04170100,SUMMIT SALON ACADEMY                    ,WA,98409-7360,Proprietary  ,45,86,131,37,94,131,30,77,107,24,79,103,15,52,67
04191900,PAUL MITCHELL THE SCHOOL SPOKANE        ,WA,99037-5041,Proprietary  ,55,69,124,35,76,111,49,96,145,35,91,126,14,56,70
04223600,ACADEMY OF INTERACTIVE ENTERTAINMENT    ,WA,98109-4623,Private      ,104,38,142,57,54,111,30,34,64,11,57,68,2,30,32
04231000,STUDIO BEAUTY SCHOOL                    ,WA,99205-3357,Proprietary  ,32,35,67,19,71,90,28,57,85,21,69,90,8,36,44
04235502,PRESIDIO GRADUATE SCHOOL - METRO CAMPUS ,WA,98104-2222,Private      ,3,5,8,0,5,5,0,4,4,0,8,8,0,0,0
04250400,FOSBRE ACADEMY OF HAIR DESIGN           ,WA,98502-1018,Proprietary  ,16,24,40,10,55,65,9,38,47,5,19,24,1,12,13
04252900,INTERNATIONAL BEAUTY EDUCATION CENTER   ,WA,99001-0000,Proprietary  ,14,32,46,8,49,57,17,47,64,11,44,55,9,24,33
04258000,SEATTLE FILM INSTITUTE                  ,WA,98119-1707,Proprietary  ,109,83,192,58,73,131,31,60,91,14,68,82,7,20,27
04260200,"ELITE COSMETOLOGY, BARBER & SPA ACADEMY ",WA,98902-5105,Proprietary  ,83,50,133,42,64,106,28,47,75,20,44,64,13,40,53
04274700,CENTRALIA BEAUTY COLLEGE                ,WA,98531-4016,Proprietary  ,25,14,39,19,22,41,14,24,38,16,27,43,5,20,25
04284000,GATHER 4 HIM CHRISTIAN COLLEGE          ,WA,99336-5144,Private      ,15,8,23,7,8,15,27,10,37,43,13,56,8,12,20
04297500,GREAT NORTHERN UNIVERSITY               ,WA,99207-2550,Private      ,55,30,85,23,35,58,12,28,40,10,41,51,4,28,32
00340100,BROWN UNIVERSITY                        ,RI,02912-9127,Private      ,"25,328",660,"25,988","5,386",533,"5,919",475,177,652,424,120,544,556,93,649
00340101,BROWN UNIVERSITY - GRADUATE SCHOOL      ,RI,02912-1827,Private      ,54,711,765,21,929,950,5,252,257,11,102,113,4,92,96
00340102,BROWN MEDICAL SCHOOL                    ,RI,02912-0000,Private      ,138,217,355,27,485,512,12,49,61,17,19,36,7,11,18
00340200,BRYANT UNIVERSITY                       ,RI,02917-1284,Private      ,"4,207",184,"4,391","1,610",136,"1,746",431,120,551,244,92,336,124,76,200
00340400,JOHNSON & WALES UNIVERSITY              ,RI,02903-3703,Private      ,"4,940","1,053","5,993","2,866","1,390","4,256","1,209",984,"2,193",551,867,"1,418",241,451,692
00340600,PROVIDENCE COLLEGE                      ,RI,02918-0001,Private      ,"7,786",221,"8,007","1,862",207,"2,069",611,156,767,192,99,291,221,63,284
00340700,RHODE ISLAND COLLEGE                    ,RI,02908-1991,Public       ,"3,266",869,"4,135","1,896","1,069","2,965",743,686,"1,429",533,533,"1,066",178,244,422
00340800,COMMUNITY COLLEGE OF RI - WARWICK       ,RI,02906-0000,Public       ,"2,447","2,630","5,077","2,141","1,702","3,843","1,624","1,615","3,239","1,705","1,856","3,561",269,736,"1,005"
00340900,RHODE ISLAND SCHOOL OF DESIGN           ,RI,02903-2784,Private      ,"4,686",252,"4,938","1,510",525,"2,035",338,137,475,143,80,223,214,47,261
00341000,ROGER WILLIAMS UNIVERSITY               ,RI,02809-2921,Private      ,"5,227",335,"5,562","2,326",531,"2,857",507,372,879,187,256,443,142,79,221
00341100,SALVE REGINA UNIVERSITY                 ,RI,02840-4192,Private      ,"3,707",162,"3,869","1,480",196,"1,676",187,135,322,66,103,169,89,66,155
00341400,UNIVERSITY OF RHODE ISLAND              ,RI,02881-0000,Public       ,"16,995",909,"17,904","7,086","1,063","8,149","2,408",725,"3,133","1,380",490,"1,870",613,219,832
00784500,NEW ENGLAND INSTITUTE OF TECHNOLOGY     ,RI,02818-1205,Private      ,942,429,"1,371",787,590,"1,377",379,365,744,148,267,415,68,149,217
01246116,LINCOLN TECHNICAL INSTITUTE - LINCOLN   ,RI,02865-4211,Proprietary  ,79,215,294,89,276,365,74,279,353,82,242,324,35,152,187
02531802,PAUL MITCHELL THE SCHOOL RHODE ISLAND   ,RI,02920-0000,Proprietary  ,16,24,40,36,35,71,31,54,85,29,53,82,25,51,76
02584400,NEW ENGLAND TRACTOR TRAILER TRAINING SCH,RI,02860-1752,Proprietary  ,22,69,91,35,173,208,92,535,627,84,534,618,74,439,513
03732300,IYRS SCHOOL OF TECHNOLOGY & TRADES      ,RI,02840-6720,Private      ,8,12,20,17,10,27,9,9,18,6,9,15,1,5,6
04141200,TONI & GUY HAIRDRESSING ACADEMY         ,RI,02920-0000,Proprietary  ,15,11,26,37,27,64,43,22,65,17,11,28,5,13,18
04283600,COLLEGE UNBOUND                         ,RI,02905-2340,Private      ,14,62,76,10,76,86,12,139,151,14,192,206,2,84,86
00294102,LENOIR-RHYNE UNIVERSITY - LUTHERAN THEOL,SC,29203-5863,Private      ,43,30,73,17,32,49,11,24,35,4,13,17,4,3,7
00341700,ALLEN UNIVERSITY                        ,SC,29204-1085,Private      ,429,119,548,338,122,460,297,131,428,236,159,395,58,56,114
00341800,ANDERSON UNIVERSITY                     ,SC,29621-4035,Private      ,"3,227",326,"3,553","1,543",434,"1,977",582,402,984,236,291,527,114,116,230
00341900,CHARLESTON SOUTHERN UNIVERSITY          ,SC,29406-2160,Private      ,"3,075",434,"3,509","1,398",497,"1,895",956,535,"1,491",396,422,818,232,203,435
00342000,BENEDICT COLLEGE                        ,SC,29204-1086,Private      ,"1,257",278,"1,535",661,187,848,806,344,"1,150",276,187,463,111,74,185
00342100,BOB JONES UNIVERSITY                    ,SC,29614-1000,Proprietary  ,808,66,874,817,111,928,740,143,883,217,101,318,68,57,125
00342200,SOUTHERN WESLEYAN UNIVERSITY            ,SC,29630-1020,Private      ,456,98,554,256,214,470,253,194,447,84,145,229,25,47,72
00342300,THE CITADEL                             ,SC,29409-0002,Public       ,"1,461",253,"1,714",879,300,"1,179",544,318,862,218,257,475,92,116,208
00342400,CLAFLIN UNIVERSITY                      ,SC,29115-4498,Private      ,"2,177",308,"2,485",719,257,976,597,304,901,254,242,496,143,110,253
00342500,CLEMSON UNIVERSITY                      ,SC,29634-0001,Public       ,"34,573","1,301","35,874","9,182","1,364","10,546","3,904","1,195","5,099","1,832",702,"2,534","1,167",302,"1,469"
00342600,UNIV OF SC AT SUMTER                    ,SC,29150-2498,Public       ,241,85,326,156,101,257,218,134,352,123,120,243,23,49,72
00342700,COKER UNIVERSITY                        ,SC,29550-3797,Private      ,520,87,607,281,116,397,259,175,434,96,106,202,24,54,78
00342800,COLLEGE OF CHARLESTON                   ,SC,29424-0100,Public       ,"13,487",584,"14,071","4,395",709,"5,104","1,975",537,"2,512","1,022",402,"1,424",590,198,788
00342900,COLUMBIA INTERNATIONAL UNIVERSITY       ,SC,29203-1599,Private      ,334,173,507,278,345,623,207,346,553,108,235,343,20,113,133
00343000,COLUMBIA COLLEGE                        ,SC,29203-5998,Private      ,677,402,"1,079",488,462,950,323,485,808,136,327,463,67,153,220
00343100,CONVERSE COLLEGE                        ,SC,29302-1931,Private      ,917,118,"1,035",374,150,524,290,146,436,94,109,203,36,32,68
00343200,ERSKINE COLLEGE                         ,SC,29639-0000,Private      ,516,21,537,303,26,329,298,28,326,87,16,103,23,7,30
00343201,ERSKINE THEOLOGICAL SEMINARY            ,SC,29639-0000,Private      ,2,3,5,4,10,14,3,10,13,2,9,11,0,5,5
00343400,FURMAN UNIVERSITY                       ,SC,29613-5253,Private      ,"3,540",129,"3,669",885,125,"1,010",422,117,539,231,90,321,167,59,226
00343500,LANDER UNIVERSITY                       ,SC,29649-2099,Public       ,"3,351",438,"3,789",958,235,"1,193",647,336,983,411,245,656,130,98,228
00343600,LIMESTONE UNIVERSITY                    ,SC,29340-3799,Private      ,909,209,"1,118",528,352,880,481,372,853,144,255,399,48,137,185
00343800,MEDICAL UNIV OF SOUTH CAROLINA - FA     ,SC,29425-1760,Public       ,252,845,"1,097",100,"1,466","1,566",77,872,949,53,296,349,48,150,198
00343900,MORRIS COLLEGE                          ,SC,29150-3599,Private      ,205,66,271,123,76,199,190,98,288,123,111,234,16,36,52
00344000,NEWBERRY COLLEGE                        ,SC,29108-2197,Private      ,"1,707",133,"1,840",814,86,900,475,110,585,129,86,215,78,44,122
00344100,NORTH GREENVILLE COLLEGE                ,SC,29688-1892,Private      ,"1,693",166,"1,859",695,146,841,,,,,,,,,
00344500,PRESBYTERIAN COLLEGE                    ,SC,29325-2503,Private      ,"1,428",96,"1,524",623,116,739,267,89,356,72,43,115,51,21,72
00344600,SOUTH CAROLINA STATE UNIVERSITY         ,SC,29117-4427,Public       ,"2,965",473,"3,438","1,256",375,"1,631","1,470",483,"1,953",637,351,988,260,171,431
00344700,SPARTANBURG METHODIST COLLEGE           ,SC,29301-5899,Private      ,568,77,645,376,93,469,503,109,612,149,81,230,43,34,77
00344800,UNIVERSITY OF SOUTH CAROLINA            ,SC,29208-3999,Public       ,"32,929","3,133","36,062","9,820","3,416","13,236","4,981","2,688","7,669","2,673","1,524","4,197","1,212",648,"1,860"
00344900,UNIVERSITY OF SOUTH CAROLINA AIKEN      ,SC,29801-6399,Public       ,"1,473",337,"1,810",747,448,"1,195",600,524,"1,124",324,341,665,84,173,257
00345000,UNIV OF SC AT BEAUFORT                  ,SC,29902-0000,Public       ,"1,258",181,"1,439",602,231,833,483,246,729,265,178,443,68,76,144
00345100,COASTAL CAROLINA UNIVERSITY             ,SC,29526-8428,Public       ,"11,735",568,"12,303","4,487",571,"5,058","2,498",604,"3,102","1,269",447,"1,716",535,198,733
00345300,UNIV OF SC AT LANCASTER                 ,SC,29721-0889,Public       ,392,90,482,207,67,274,179,79,258,112,76,188,26,28,54
00345400,UNIV OF SC SYSTEM SALKEHATCHIE          ,SC,29810-0617,Public       ,110,31,141,88,36,124,99,42,141,60,51,111,10,21,31
00345500,VOORHEES COLLEGE                        ,SC,29042-0000,Private      ,309,110,419,127,69,196,142,109,251,64,119,183,25,40,65
00345600,WINTHROP UNIVERSITY                     ,SC,29733-0001,Public       ,"3,990",745,"4,735","1,225",469,"1,694",737,384,"1,121",309,316,625,156,121,277
00345700,WOFFORD COLLEGE                         ,SC,29303-3663,Private      ,"2,582",83,"2,665",920,68,988,272,70,342,131,48,179,77,23,100
00399000,FLORENCE-DARLINGTON TECH COLLEGE        ,SC,29501-0548,Public       ,455,480,935,381,589,970,616,"1,003","1,619",584,896,"1,480",104,314,418
00399100,GREENVILLE TECHNICAL COLLEGE            ,SC,29607-2439,Public       ,"1,873","1,728","3,601","1,433","1,899","3,332","1,993","2,493","4,486","1,630","2,105","3,735",490,983,"1,473"
00399200,PIEDMONT TECHNICAL COLLEGE              ,SC,29648-1467,Public       ,543,716,"1,259",407,"1,059","1,466",594,"1,201","1,795",745,"1,323","2,068",126,370,496
00399300,MIDLANDS TECHNICAL COLLEGE              ,SC,29202-0000,Public       ,"1,685","1,479","3,164","1,273","1,932","3,205","1,705","2,260","3,965","1,544","1,914","3,458",426,783,"1,209"
00399400,SPARTANBURG COMMUNITY COLLEGE           ,SC,29305-0000,Public       ,712,733,"1,445",733,"1,201","1,934","1,030","1,475","2,505","1,020","1,431","2,451",237,555,792
00399500,CENTRAL CAROLINA TECHNICAL COLLEGE      ,SC,29150-2499,Public       ,268,411,679,220,534,754,388,790,"1,178",450,793,"1,243",95,227,322
00399600,YORK TECHNICAL COLLEGE                  ,SC,29730-3395,Public       ,802,754,"1,556",422,677,"1,099",782,840,"1,622",851,839,"1,690",236,404,640
00492000,TRIDENT TECHNICAL COLLEGE               ,SC,29423-8067,Public       ,"1,101","1,566","2,667","1,151","2,044","3,195","1,494","2,439","3,933","1,544","2,874","4,418",768,"1,514","2,282"
00492300,CLINTON JR COLLEGE                      ,SC,29730-5152,Private      ,80,41,121,37,49,86,73,74,147,33,57,90,16,18,34
00492400,FORREST COLLEGE                         ,SC,29624-2405,Proprietary  ,7,11,18,3,21,24,6,23,29,0,16,16,1,16,17
00492500,HORRY-GEORGETOWN TECH COLLEGE           ,SC,29526-9521,Public       ,985,834,"1,819",939,"1,528","2,467","1,481","1,447","2,928","1,205","1,477","2,682",293,632,925
00492600,TRI-COUNTY TECHNICAL COLLEGE            ,SC,29670-9133,Public       ,"1,049",543,"1,592",985,722,"1,707",995,683,"1,678",751,607,"1,358",156,285,441
00492700,UNIV OF SC AT UNION                     ,SC,29379-0729,Public       ,162,50,212,90,46,136,74,43,117,54,46,100,9,15,24
00536300,DENMARK TECHNICAL COLLEGE               ,SC,29042-0000,Public       ,100,68,168,57,129,186,155,163,318,124,146,270,18,103,121
00681500,ORANGEBURG-CALHOUN TECHNICAL COLG       ,SC,29118-8299,Public       ,264,475,739,253,557,810,318,542,860,272,500,772,61,191,252
00695100,UNIVERSITY OF SOUTH CAROLINA UPSTATE    ,SC,29303-9972,Public       ,"2,688",604,"3,292","1,489",646,"2,135","1,170",679,"1,849",598,495,"1,093",184,194,378
00760200,NORTHEASTERN TECHNICAL COLLEGE          ,SC,29520-7015,Public       ,98,117,215,120,234,354,138,324,462,215,465,680,39,142,181
00922600,FRANCIS MARION UNIVERSITY               ,SC,29506-0000,Public       ,"1,681",273,"1,954",940,331,"1,271",882,396,"1,278",422,276,698,112,86,198
00932200,WILLIAMSBURG TECHNICAL COLLEGE          ,SC,29556-4197,Public       ,54,102,156,42,125,167,56,144,200,93,183,276,15,48,63
00991000,TECHNICAL COLLEGE OF THE LOWCOUNTRY     ,SC,29902-5441,Public       ,214,304,518,216,413,629,270,523,793,317,416,733,84,201,285
00991100,UNIV OF SC-REGIONAL CAMPUSES ADMIN      ,SC,29208-0001,Public       ,52,23,75,15,31,46,9,17,26,7,17,24,2,10,12
01005600,AIKEN TECHNICAL COLLEGE                 ,SC,29802-0696,Public       ,322,420,742,261,472,733,395,688,"1,083",342,629,971,117,286,403
01019806,ECPI UNIVERSITY - GREENVILLE            ,SC,29615-4232,Proprietary  ,54,208,262,44,266,310,66,416,482,64,321,385,29,173,202
01019809,ECPI UNIVERSITY - CHARLESTON            ,SC,29405-7206,Proprietary  ,40,153,193,60,288,348,53,284,337,50,215,265,42,144,186
01019811,ECPI UNIVERSITY - COLUMBIA              ,SC,29210-6467,Proprietary  ,32,160,192,39,201,240,41,253,294,29,203,232,22,131,153
01179901,PAUL MITCHELL THE SCHOOL COLUMBIA       ,SC,29201-3126,Proprietary  ,46,68,114,58,73,131,66,129,195,56,115,171,40,49,89
01179902,PAUL MITCHELL THE SCHOOL CHARLESTON     ,SC,29418-6993,Proprietary  ,34,53,87,61,77,138,53,80,133,22,35,57,0,0,0
01179903,PAUL MITCHELL THE SCHOOL FAYETTEVILLE - ,SC,29607-0000,Proprietary  ,29,38,67,40,66,106,41,65,106,32,76,108,13,31,44
